pnu,jiga
1114016200103370080,1316000
1114016200103400080,9767000
1114016200103680080,4972000
1114016200104320080,3632000
1117013000101930080,1547000
1117013000102100080,10870000
1117013000102140080,3647000
1117013000102240080,5410000
1117013000102250080,5241000
1117013000102510080,4679000
1117013000102550080,1782000
1117013000102600080,3542000
1117013000102610080,5751000
1117013000102620080,381100
1117013000200010080,360500
1117013100107260080,1920000
1114014400200140081,1060000
1114016200102940081,7811000
1114016200103330081,9298000
1114016200103530081,6225000
1114016200103680081,4972000
1114016200103700081,5481000
1114016200103770081,1386000
1114016200104320081,3916000
1117013000101350081,11950000
1117013000101930081,1547000
1117013000102240081,1785000
1117013000102250081,5296000
1117013000102510081,1362000
1117013000102580081,2783000
1117013000102600081,3542000
1117013000200010081,360500
1117013100100600081,5448000
1117013100106830081,2310000
1117013100106840081,6860000
1117013100107260081,6128000
1114014400101860082,4430000
1114014400102000082,4906000
1114014400200140082,1060000
1114016200103330082,3831000
1114016200103370082,3870000
1114016200103510082,465000
1114016200103660082,4431000
1114016200103680082,5290000
1114016200103770082,3666000
1114016200103860082,1362000
1114016200104320082,1525000
1117013000101180082,4389000
1117013000101350082,10280000
1117013000101810082,5169000
1117013000102140082,1452000
1117013000102150082,3900000
1117013000102240082,4772000
1117013000102510082,4501000
1117013000102550082,1782000
1117013000102580082,2674000
1117013000102600082,3653000
1117013000102620082,1917000
1117013000200010082,360500
1117013100106830082,6440000
1117013100106840082,6860000
1117013100107260082,8609000
1117013100107290082,18500000
1117013100107330082,10180000
1114014300100560083,7740000
1114014300100620083,10400000
1114014400101860083,4390000
1114014400200140083,1060000
1114016200103370083,3910000
1114016200103400083,4822000
1114016200103480083,2946000
1114016200103530083,6250000
1114016200103660083,3532000
1114016200103680083,5290000
1114016200103690083,13300000
1114016200103720083,3950000
1114016200103730083,5280000
1114016200103770083,1386000
1114016200104320083,4900000
1117013000101180083,4389000
1117013000101930083,1547000
1117013000102140083,1452000
1117013000102150083,3900000
1117013000102240083,4760000
1117013000102250083,5061000
1117013000102510083,1362000
1117013000102580083,2968000
1117013000102600083,3616000
1117013100106830083,6286000
1117013100107290083,1881000
1117013100107330083,10180000
1114014300100620084,3432000
1114014400101860084,4390000
1114014400101930084,4324000
1114014400200140084,1060000
1114016200103330084,4297000
1114016200103370084,3910000
1114016200103480084,2946000
1114016200103720084,3950000
1114016200103770084,3666000
1114016200104320084,4900000
1117013000101180084,4389000
1117013000101930084,1547000
1117013000102100084,4225000
1117013000102140084,1452000
1117013000102150084,4833000
1117013000102240084,4760000
1117013000102250084,5241000
1117013000102510084,4679000
1117013000102600084,3690000
1117013000102620084,1917000
1117013100106570084,10370000
1117013100107260084,5132000
1117013100107290084,1881000
1117013100107330084,9978000
1114014300100560085,8041000
1114014400101930085,1415000
1114014400200140085,1060000
1114016200103210085,1329000
1114016200103370085,1316000
1114016200103480085,2946000
1114016200103660085,4431000
1114016200103680085,5305000
1114016200103690085,4389000
1114016200103720085,7330000
1114016200103730085,1118000
1114016200104320085,5145000
1117013000101180085,4389000
1117013000101810085,5163000
1117013000101930085,1547000
1117013000102140085,1623000
1117013000102150085,4117000
1117013000102240085,5734000
1117013000102250085,4766000
1117013000102510085,4125000
1117013000102550085,5346000
1117013000102580085,2887000
1117013000102600085,1217000
1117013000102610085,6100000
1117013100100600085,5400000
1117013100106830085,6440000
1117013100106840085,8274000
1114014400101930086,4324000
1114014400200140086,3700000
1114016200103210086,4030000
1114016200103330086,1461000
1114016200103370086,3790000
1114016200103660086,6778000
1114016200103680086,5305000
1114016200103770086,3704000
1114016200103860086,4363000
1114016200104320086,5047000
1117013000101180086,4389000
1117013000101810086,5313000
1117013000101930086,1547000
1117013000102240086,1785000
1117013000102250086,13720000
1117013000102510086,4679000
1117013000102550086,1782000
1117013000102580086,2798000
1117013000102600086,4770000
1117013000102610086,6100000
1117013100106830086,6419000
1117013100107290086,6105000
1117013100107330086,9898000
1114014300100620087,3432000
1114014400101930087,4324000
1114014400102000087,4906000
1114014400200040087,1060000
1114016200103210087,3707000
1114016200103400087,1415000
1114016200103480087,2946000
1114016200103680087,4321000
1114016200103690087,6007000
1114016200103720087,7432000
1114016200103770087,4510000
1114016200103860087,2880000
1114016200104320087,3861000
1117013000101180087,4389000
1117013000101930087,5538000
1117013000102240087,1785000
1117013000102510087,4750000
1117013000102580087,7620000
1117013000102600087,1485000
1117013100106830087,2310000
1117013100106840087,2310000
1117013100107290087,6105000
1117013100107330087,9978000
1114014300100560088,4284000
1114014400101920088,3430000
1114014400101930088,3580000
1114014400102000088,2201000
1114016200103210088,3707000
1114016200103330088,4200000
1114016200103400088,4290000
1114016200103480088,2946000
1114016200103490088,8920000
1114016200103660088,6778000
1114016200103680088,11600000
1114016200103700088,10010000
1114016200103770088,1811000
1114016200103860088,2937000
1114016200104320088,4214000
1117013000101180088,13300000
1117013000101930088,1547000
1117013000102240088,4795000
1117013000102250088,4818000
1117013000102510088,4940000
1117013000102580088,999900
1117013100106830088,6784000
1117013100106840088,6517000
1117013100107070088,8283000
1117013100107260088,1801000
1117013100107290088,1831000
1117013100107330088,9978000
1114014300100620089,3432000
1114014400101920089,2999000
1114014400101930089,3222000
1114014400102000089,2201000
1114014400200140089,1060000
1114016200103090089,465000
1114016200103210089,4030000
1114016200103330089,4720000
1114016200103480089,2946000
1114016200103490089,4302000
1114016200103660089,6778000
1114016200103680089,10330000
1114016200103730089,1118000
1114016200104320089,5069000
1117013000101180089,4389000
1117013000101810089,7580000
1117013000101930089,1547000
1117013000102240089,5750000
1117013000102510089,4501000
1117013000102550089,4500000
1117013100106830089,6293000
1117013100106840089,6860000
1117013100107070089,9361000
1117013100107260089,5189000
1117013100107330089,9978000
1114014300100620090,4830000
1114014400101930090,3222000
1114014400102000090,2201000
1114014400200140090,3820000
1114016200103210090,4070000
1114016200103330090,4330000
1114016200103490090,4302000
1114016200103660090,6778000
1114016200103680090,10440000
1114016200103700090,5592000
1114016200103730090,2154000
1114016200103860090,2995000
1114016200104320090,5576000
1117013000101180090,4389000
1117013000101930090,1547000
1117013000102150090,4685000
1117013000102240090,5290000
1117013000102250090,14010000
1117013000102510090,4501000
1117013000102580090,2748000
1117013000102610090,1917000
1117013000102620090,5751000
1117013100106830090,6293000
1117013100106840090,9227000
1117013100107260090,6056000
1117013100107290090,1881000
1114014300100620091,4830000
1114014400101860091,1524000
1114014400101930091,3222000
1114014400200040091,1060000
1114014400200140091,900900
1114016200103210091,1329000
1114016200103330091,4200000
1114016200103490091,4302000
1114016200103530091,3036000
1114016200103700091,5481000
1114016200103770091,4380000
1114016200103860091,3897000
1114016200104320091,5296000
1117013000101180091,4389000
1117013000101930091,1547000
1117013000102150091,3900000
1117013000102240091,5577000
1117013000102510091,4501000
1117013000102580091,2851000
1117013100106570091,6790000
1117013100107290091,5675000
1114014300100620092,3432000
1114014400101930092,3222000
1114014400200040092,1060000
1114014400200140092,3700000
1114016200103210092,4070000
1114016200103400092,1461000
1114016200103490092,4302000
1114016200103770092,5770000
1114016200103860092,4243000
1114016200104320092,4792000
1117013000101180092,13300000
1117013000101930092,1547000
1117013000102150092,3900000
1117013000102240092,1897000
1117013000102250092,4717000
1117013000102510092,4501000
1117013000102550092,6020000
1117013000102620092,6280000
1117013100106830092,6048000
1117013100106840092,6489000
1117013100107260092,1801000
1117013100107290092,1881000
1114014400101930093,3222000
1114014400200040093,1060000
1114014400200140093,1060000
1114016200102920093,8187000
1114016200103210093,4030000
1114016200103330093,4330000
1114016200103480093,2946000
1114016200103530093,4047000
1114016200103690093,10920000
1114016200103700093,5481000
1114016200103770093,4195000
1114016200103860093,2908000
1117013000101180093,6752000
1117013000101930093,1547000
1117013000102150093,3900000
1117013000102240093,1897000
1117013000102250093,10650000
1117013000102510093,4501000
1117013000102580093,7807000
1117013100106830093,7203000
1117013100106840093,2310000
1117013100107260093,6344000
1114014300100620094,10400000
1114014400101920094,2490000
1114014400101930094,3580000
1114014400102000094,4815000
1114014400200140094,1060000
1114016200102940094,7886000
1114016200103210094,4030000
1114016200103330094,4200000
1114016200103370094,4732000
1114016200103490094,4302000
1114016200103660094,6283000
1114016200103700094,1904000
1114016200103770094,4116000
1114016200103860094,2880000
1117013000102150094,4017000
1117013000102240094,1897000
1117013000102250094,14600000
1117013000102510094,4501000
1117013000102580094,1890000
1117013100106830094,7000000
1117013100106840094,6048000
1117013100107260094,1801000
1114014400101860095,1524000
1114014400101920095,2126000
1114014400101930095,4324000
1114014400102000095,3528000
1114014400200140095,2200000
1114016200102920095,8700000
1114016200102940095,7886000
1114016200103090095,465000
1114016200103210095,4070000
1114016200103400095,5355000
1114016200103530095,1362000
1114016200103700095,5481000
1114016200103720095,7330000
1114016200103860095,2880000
1117013000101180095,13300000
1117013000102150095,4017000
1117013000102240095,4869000
1117013000102510095,4940000
1117013000102580095,2976000
1117013000102600095,6146000
1117013100106830095,6223000
1117013100106840095,6990000
1114014300100620096,3815000
1114014400101920096,2126000
1114014400101930096,4324000
1114014400102000096,2201000
1114014400200140096,3800000
1114016200102940096,6810000
1114016200103090096,1795000
